Namespace(algo='a2c', batch_size=128, checkpoint_freq=250000, discount=0.99, ent_coef=0.01, env='BreakoutDeterministic-v4', eps_decay=200000, frame_skip=1, frame_stack=4, load='', log='log.txt', lr=0.0006, niter=1000000, nproc=8, parallel_env=1, print_freq=500, replay_size=1000000, save_dir='breakout_a2c_shared/', target_update=2500, train_freq=16, train_start=0, value_coef=0.5)
observation space: Box(4, 84, 84)
action space: Discrete(4)
running on device cuda
obses on reset: 8 x (4, 84, 84) uint8
iter 185500 |loss   0.08 |n_ep 17848 |ep_len  210.5 |ep_rew   5.26 |raw_ep_rew  55.40 |env_step 1484000 |time 103:43 rem 455:24
iter 186000 |loss   0.01 |n_ep 17869 |ep_len  187.7 |ep_rew   4.89 |raw_ep_rew  51.93 |env_step 1488000 |time 104:00 rem 455:09
iter 186500 |loss   0.08 |n_ep 17889 |ep_len  171.9 |ep_rew   4.45 |raw_ep_rew  53.65 |env_step 1492000 |time 104:17 rem 454:52
iter 187000 |loss  -0.09 |n_ep 17911 |ep_len  199.2 |ep_rew   5.49 |raw_ep_rew  49.31 |env_step 1496000 |time 104:33 rem 454:34
iter 187500 |loss  -0.08 |n_ep 17931 |ep_len  173.3 |ep_rew   4.40 |raw_ep_rew  48.90 |env_step 1500000 |time 104:50 rem 454:18
iter 188000 |loss   0.16 |n_ep 17951 |ep_len  162.6 |ep_rew   4.21 |raw_ep_rew  49.37 |env_step 1504000 |time 105:07 rem 454:01
iter 188500 |loss   0.04 |n_ep 17982 |ep_len  118.3 |ep_rew   3.05 |raw_ep_rew  48.79 |env_step 1508000 |time 105:23 rem 453:43
iter 189000 |loss  -0.06 |n_ep 18003 |ep_len  184.0 |ep_rew   4.93 |raw_ep_rew  47.27 |env_step 1512000 |time 105:40 rem 453:27
iter 189500 |loss   0.03 |n_ep 18020 |ep_len  204.6 |ep_rew   5.47 |raw_ep_rew  41.60 |env_step 1516000 |time 105:57 rem 453:09
iter 190000 |loss  -0.04 |n_ep 18031 |ep_len  310.7 |ep_rew   8.62 |raw_ep_rew  47.61 |env_step 1520000 |time 106:13 rem 452:52
iter 190500 |loss   0.09 |n_ep 18057 |ep_len  181.6 |ep_rew   4.98 |raw_ep_rew  51.72 |env_step 1524000 |time 106:31 rem 452:39
iter 191000 |loss  -0.06 |n_ep 18081 |ep_len  180.3 |ep_rew   5.25 |raw_ep_rew  51.14 |env_step 1528000 |time 106:49 rem 452:26
iter 191500 |loss   0.03 |n_ep 18098 |ep_len  203.9 |ep_rew   6.21 |raw_ep_rew  48.48 |env_step 1532000 |time 107:06 rem 452:11
iter 192000 |loss   0.05 |n_ep 18114 |ep_len  248.9 |ep_rew   6.80 |raw_ep_rew  50.28 |env_step 1536000 |time 107:23 rem 451:57
iter 192500 |loss   0.03 |n_ep 18138 |ep_len  173.8 |ep_rew   4.71 |raw_ep_rew  48.94 |env_step 1540000 |time 107:41 rem 451:45
iter 193000 |loss   0.01 |n_ep 18155 |ep_len  191.6 |ep_rew   6.13 |raw_ep_rew  64.94 |env_step 1544000 |time 107:59 rem 451:31
iter 193500 |loss   0.03 |n_ep 18166 |ep_len  294.2 |ep_rew   8.55 |raw_ep_rew  61.52 |env_step 1548000 |time 108:16 rem 451:18
iter 194000 |loss   0.02 |n_ep 18189 |ep_len  172.8 |ep_rew   4.83 |raw_ep_rew  63.59 |env_step 1552000 |time 108:34 rem 451:06
iter 194500 |loss  -0.00 |n_ep 18209 |ep_len  232.7 |ep_rew   6.15 |raw_ep_rew  57.66 |env_step 1556000 |time 108:52 rem 450:52
iter 195000 |loss   0.00 |n_ep 18231 |ep_len  185.9 |ep_rew   5.27 |raw_ep_rew  61.95 |env_step 1560000 |time 109:09 rem 450:38
iter 195500 |loss   0.03 |n_ep 18246 |ep_len  283.9 |ep_rew   7.74 |raw_ep_rew  56.12 |env_step 1564000 |time 109:26 rem 450:22
iter 196000 |loss   0.04 |n_ep 18268 |ep_len  176.7 |ep_rew   6.35 |raw_ep_rew  73.99 |env_step 1568000 |time 109:43 rem 450:06
iter 196500 |loss   0.02 |n_ep 18292 |ep_len  171.2 |ep_rew   4.49 |raw_ep_rew  68.98 |env_step 1572000 |time 110:00 rem 449:51
iter 197000 |loss  -0.02 |n_ep 18312 |ep_len  194.1 |ep_rew   5.61 |raw_ep_rew  55.36 |env_step 1576000 |time 110:17 rem 449:35
iter 197500 |loss  -0.04 |n_ep 18326 |ep_len  228.9 |ep_rew   6.42 |raw_ep_rew  53.24 |env_step 1580000 |time 110:34 rem 449:16
iter 198000 |loss   0.02 |n_ep 18351 |ep_len  154.3 |ep_rew   4.15 |raw_ep_rew  53.20 |env_step 1584000 |time 110:50 rem 448:58
iter 198500 |loss   0.04 |n_ep 18373 |ep_len  161.6 |ep_rew   4.36 |raw_ep_rew  51.32 |env_step 1588000 |time 111:07 rem 448:43
iter 199000 |loss  -0.04 |n_ep 18393 |ep_len  166.2 |ep_rew   5.00 |raw_ep_rew  50.03 |env_step 1592000 |time 111:24 rem 448:26
iter 199500 |loss   0.01 |n_ep 18406 |ep_len  197.6 |ep_rew   5.39 |raw_ep_rew  48.80 |env_step 1596000 |time 111:40 rem 448:07
iter 200000 |loss  -0.01 |n_ep 18432 |ep_len  159.3 |ep_rew   4.54 |raw_ep_rew  53.07 |env_step 1600000 |time 111:58 rem 447:53
iter 200500 |loss   0.03 |n_ep 18449 |ep_len  270.7 |ep_rew   7.11 |raw_ep_rew  53.72 |env_step 1604000 |time 112:15 rem 447:36
iter 201000 |loss  -0.00 |n_ep 18467 |ep_len  196.6 |ep_rew   5.57 |raw_ep_rew  50.19 |env_step 1608000 |time 112:32 rem 447:23
iter 201500 |loss  -0.08 |n_ep 18481 |ep_len  258.4 |ep_rew   6.74 |raw_ep_rew  51.79 |env_step 1612000 |time 112:49 rem 447:06
iter 202000 |loss   0.08 |n_ep 18499 |ep_len  241.1 |ep_rew   6.82 |raw_ep_rew  54.74 |env_step 1616000 |time 113:06 rem 446:49
iter 202500 |loss   0.05 |n_ep 18517 |ep_len  213.1 |ep_rew   5.60 |raw_ep_rew  57.74 |env_step 1620000 |time 113:22 rem 446:31
iter 203000 |loss   0.05 |n_ep 18538 |ep_len  191.5 |ep_rew   4.92 |raw_ep_rew  54.65 |env_step 1624000 |time 113:39 rem 446:14
iter 203500 |loss   0.05 |n_ep 18552 |ep_len  275.1 |ep_rew   7.46 |raw_ep_rew  54.59 |env_step 1628000 |time 113:56 rem 445:56
iter 204000 |loss   0.08 |n_ep 18572 |ep_len  216.3 |ep_rew   6.87 |raw_ep_rew  70.01 |env_step 1632000 |time 114:12 rem 445:37
iter 204500 |loss  -0.08 |n_ep 18591 |ep_len  242.2 |ep_rew   7.09 |raw_ep_rew  69.22 |env_step 1636000 |time 114:28 rem 445:17
iter 205000 |loss   0.01 |n_ep 18608 |ep_len  220.0 |ep_rew   5.98 |raw_ep_rew  65.38 |env_step 1640000 |time 114:45 rem 445:00
iter 205500 |loss  -0.02 |n_ep 18624 |ep_len  248.5 |ep_rew   7.04 |raw_ep_rew  59.99 |env_step 1644000 |time 115:01 rem 444:43
iter 206000 |loss  -0.01 |n_ep 18651 |ep_len  156.8 |ep_rew   5.00 |raw_ep_rew  76.23 |env_step 1648000 |time 115:18 rem 444:26
iter 206500 |loss  -0.02 |n_ep 18669 |ep_len  195.5 |ep_rew   5.82 |raw_ep_rew  76.78 |env_step 1652000 |time 115:35 rem 444:09
iter 207000 |loss   0.05 |n_ep 18687 |ep_len  237.4 |ep_rew   6.27 |raw_ep_rew  64.41 |env_step 1656000 |time 115:51 rem 443:50
iter 207500 |loss  -0.07 |n_ep 18703 |ep_len  241.7 |ep_rew   6.49 |raw_ep_rew  59.24 |env_step 1660000 |time 116:08 rem 443:33
iter 208000 |loss  -0.02 |n_ep 18721 |ep_len  255.3 |ep_rew   7.05 |raw_ep_rew  62.55 |env_step 1664000 |time 116:24 rem 443:16
iter 208500 |loss   0.09 |n_ep 18744 |ep_len  176.9 |ep_rew   4.96 |raw_ep_rew  69.51 |env_step 1668000 |time 116:41 rem 442:59
iter 209000 |loss   0.00 |n_ep 18764 |ep_len  191.6 |ep_rew   6.11 |raw_ep_rew  60.56 |env_step 1672000 |time 116:57 rem 442:39
iter 209500 |loss   0.01 |n_ep 18782 |ep_len  196.7 |ep_rew   5.96 |raw_ep_rew  59.87 |env_step 1676000 |time 117:14 rem 442:21
iter 210000 |loss  -0.07 |n_ep 18801 |ep_len  222.6 |ep_rew   5.85 |raw_ep_rew  61.41 |env_step 1680000 |time 117:30 rem 442:04
iter 210500 |loss   0.01 |n_ep 18820 |ep_len  216.5 |ep_rew   6.19 |raw_ep_rew  64.07 |env_step 1684000 |time 117:47 rem 441:49
iter 211000 |loss   0.10 |n_ep 18840 |ep_len  191.7 |ep_rew   5.33 |raw_ep_rew  59.24 |env_step 1688000 |time 118:04 rem 441:30
iter 211500 |loss   0.04 |n_ep 18852 |ep_len  231.9 |ep_rew   6.42 |raw_ep_rew  57.51 |env_step 1692000 |time 118:20 rem 441:13
iter 212000 |loss  -0.02 |n_ep 18871 |ep_len  245.6 |ep_rew   7.26 |raw_ep_rew  56.02 |env_step 1696000 |time 118:37 rem 440:55
iter 212500 |loss   0.05 |n_ep 18891 |ep_len  192.0 |ep_rew   5.53 |raw_ep_rew  61.20 |env_step 1700000 |time 118:54 rem 440:38
iter 213000 |loss   0.06 |n_ep 18915 |ep_len  151.7 |ep_rew   3.49 |raw_ep_rew  60.71 |env_step 1704000 |time 119:10 rem 440:21
iter 213500 |loss   0.05 |n_ep 18926 |ep_len  264.9 |ep_rew   7.25 |raw_ep_rew  57.08 |env_step 1708000 |time 119:27 rem 440:03
iter 214000 |loss   0.05 |n_ep 18941 |ep_len  284.1 |ep_rew   7.61 |raw_ep_rew  59.74 |env_step 1712000 |time 119:43 rem 439:45
iter 214500 |loss  -0.10 |n_ep 18957 |ep_len  225.6 |ep_rew   5.91 |raw_ep_rew  58.79 |env_step 1716000 |time 120:00 rem 439:27
iter 215000 |loss   0.05 |n_ep 18972 |ep_len  269.1 |ep_rew   7.58 |raw_ep_rew  59.41 |env_step 1720000 |time 120:16 rem 439:08
iter 215500 |loss  -0.00 |n_ep 18998 |ep_len  169.8 |ep_rew   4.84 |raw_ep_rew  60.58 |env_step 1724000 |time 120:33 rem 438:51
iter 216000 |loss  -0.00 |n_ep 19012 |ep_len  275.3 |ep_rew   7.45 |raw_ep_rew  60.12 |env_step 1728000 |time 120:49 rem 438:34
iter 216500 |loss   0.05 |n_ep 19024 |ep_len  231.2 |ep_rew   6.48 |raw_ep_rew  58.42 |env_step 1732000 |time 121:06 rem 438:16
iter 217000 |loss   0.03 |n_ep 19044 |ep_len  234.2 |ep_rew   6.42 |raw_ep_rew  67.39 |env_step 1736000 |time 121:22 rem 437:58
iter 217500 |loss  -0.09 |n_ep 19060 |ep_len  251.0 |ep_rew   6.42 |raw_ep_rew  63.02 |env_step 1740000 |time 121:39 rem 437:40
iter 218000 |loss   0.02 |n_ep 19077 |ep_len  252.6 |ep_rew   7.18 |raw_ep_rew  70.15 |env_step 1744000 |time 121:55 rem 437:22
iter 218500 |loss  -0.03 |n_ep 19096 |ep_len  202.4 |ep_rew   5.70 |raw_ep_rew  66.03 |env_step 1748000 |time 122:11 rem 437:03
iter 219000 |loss  -0.01 |n_ep 19111 |ep_len  229.7 |ep_rew   6.46 |raw_ep_rew  65.48 |env_step 1752000 |time 122:27 rem 436:43
iter 219500 |loss  -0.14 |n_ep 19133 |ep_len  181.9 |ep_rew   5.88 |raw_ep_rew  67.45 |env_step 1756000 |time 122:44 rem 436:25
iter 220000 |loss  -0.07 |n_ep 19148 |ep_len  220.1 |ep_rew   6.63 |raw_ep_rew  70.70 |env_step 1760000 |time 123:00 rem 436:07
iter 220500 |loss  -0.02 |n_ep 19168 |ep_len  209.5 |ep_rew   5.50 |raw_ep_rew  65.89 |env_step 1764000 |time 123:17 rem 435:49
iter 221000 |loss  -0.07 |n_ep 19185 |ep_len  259.3 |ep_rew   7.09 |raw_ep_rew  64.89 |env_step 1768000 |time 123:33 rem 435:32
iter 221500 |loss  -0.03 |n_ep 19205 |ep_len  211.1 |ep_rew   6.02 |raw_ep_rew  66.55 |env_step 1772000 |time 123:49 rem 435:12
iter 222000 |loss  -0.04 |n_ep 19226 |ep_len  169.8 |ep_rew   4.06 |raw_ep_rew  58.62 |env_step 1776000 |time 124:06 rem 434:57
iter 222500 |loss   0.04 |n_ep 19235 |ep_len  275.4 |ep_rew   7.31 |raw_ep_rew  54.33 |env_step 1780000 |time 124:23 rem 434:40
iter 223000 |loss  -0.04 |n_ep 19253 |ep_len  285.8 |ep_rew   9.15 |raw_ep_rew  67.74 |env_step 1784000 |time 124:40 rem 434:23
iter 223500 |loss  -0.08 |n_ep 19269 |ep_len  239.1 |ep_rew   6.33 |raw_ep_rew  64.23 |env_step 1788000 |time 124:57 rem 434:09
iter 224000 |loss   0.08 |n_ep 19288 |ep_len  248.5 |ep_rew   6.71 |raw_ep_rew  73.29 |env_step 1792000 |time 125:15 rem 433:56
iter 224500 |loss   0.06 |n_ep 19303 |ep_len  259.1 |ep_rew   7.61 |raw_ep_rew  70.98 |env_step 1796000 |time 125:33 rem 433:43
iter 225000 |loss  -0.03 |n_ep 19319 |ep_len  251.5 |ep_rew   7.31 |raw_ep_rew  67.69 |env_step 1800000 |time 125:50 rem 433:28
iter 225500 |loss  -0.04 |n_ep 19335 |ep_len  246.7 |ep_rew   7.08 |raw_ep_rew  71.25 |env_step 1804000 |time 126:07 rem 433:11
iter 226000 |loss   0.03 |n_ep 19346 |ep_len  228.6 |ep_rew   6.89 |raw_ep_rew  71.48 |env_step 1808000 |time 126:24 rem 432:55
iter 226500 |loss   0.04 |n_ep 19363 |ep_len  257.1 |ep_rew   7.52 |raw_ep_rew  77.17 |env_step 1812000 |time 126:41 rem 432:37
iter 227000 |loss   0.03 |n_ep 19378 |ep_len  309.7 |ep_rew   8.96 |raw_ep_rew  73.09 |env_step 1816000 |time 126:58 rem 432:22
iter 227500 |loss  -0.09 |n_ep 19396 |ep_len  255.7 |ep_rew   7.70 |raw_ep_rew  76.64 |env_step 1820000 |time 127:14 rem 432:04
iter 228000 |loss  -0.07 |n_ep 19415 |ep_len  220.0 |ep_rew   5.97 |raw_ep_rew  74.85 |env_step 1824000 |time 127:31 rem 431:48
iter 228500 |loss   0.10 |n_ep 19436 |ep_len  166.5 |ep_rew   4.67 |raw_ep_rew  68.02 |env_step 1828000 |time 127:49 rem 431:33
iter 229000 |loss   0.00 |n_ep 19448 |ep_len  300.9 |ep_rew   8.26 |raw_ep_rew  67.12 |env_step 1832000 |time 128:06 rem 431:17
iter 229500 |loss  -0.02 |n_ep 19464 |ep_len  272.1 |ep_rew   8.62 |raw_ep_rew  64.08 |env_step 1836000 |time 128:22 rem 430:59
iter 230000 |loss   0.04 |n_ep 19486 |ep_len  180.8 |ep_rew   5.43 |raw_ep_rew  83.03 |env_step 1840000 |time 128:38 rem 430:41
iter 230500 |loss   0.02 |n_ep 19503 |ep_len  228.6 |ep_rew   6.43 |raw_ep_rew  69.38 |env_step 1844000 |time 128:55 rem 430:24
iter 231000 |loss  -0.04 |n_ep 19526 |ep_len  179.3 |ep_rew   4.72 |raw_ep_rew  61.47 |env_step 1848000 |time 129:12 rem 430:08
iter 231500 |loss  -0.08 |n_ep 19545 |ep_len  235.2 |ep_rew   6.23 |raw_ep_rew  60.63 |env_step 1852000 |time 129:29 rem 429:53
iter 232000 |loss   0.05 |n_ep 19567 |ep_len  154.7 |ep_rew   3.90 |raw_ep_rew  53.20 |env_step 1856000 |time 129:46 rem 429:37
iter 232500 |loss  -0.09 |n_ep 19586 |ep_len  197.8 |ep_rew   4.98 |raw_ep_rew  50.28 |env_step 1860000 |time 130:04 rem 429:22
iter 233000 |loss   0.35 |n_ep 19605 |ep_len  172.9 |ep_rew   5.46 |raw_ep_rew  53.80 |env_step 1864000 |time 130:21 rem 429:06
iter 233500 |loss  -0.03 |n_ep 19620 |ep_len  224.8 |ep_rew   6.67 |raw_ep_rew  67.31 |env_step 1868000 |time 130:38 rem 428:50
iter 234000 |loss   0.01 |n_ep 19638 |ep_len  272.5 |ep_rew   7.93 |raw_ep_rew  63.63 |env_step 1872000 |time 130:54 rem 428:33
iter 234500 |loss  -0.04 |n_ep 19653 |ep_len  236.5 |ep_rew   6.94 |raw_ep_rew  69.43 |env_step 1876000 |time 131:10 rem 428:12
iter 235000 |loss  -0.05 |n_ep 19670 |ep_len  238.0 |ep_rew   6.72 |raw_ep_rew  65.44 |env_step 1880000 |time 131:27 rem 427:55
iter 235500 |loss   0.08 |n_ep 19692 |ep_len  173.8 |ep_rew   4.82 |raw_ep_rew  63.89 |env_step 1884000 |time 131:44 rem 427:39
iter 236000 |loss   0.10 |n_ep 19706 |ep_len  251.8 |ep_rew   6.89 |raw_ep_rew  63.08 |env_step 1888000 |time 132:00 rem 427:21
iter 236500 |loss   0.07 |n_ep 19723 |ep_len  219.0 |ep_rew   7.07 |raw_ep_rew  65.01 |env_step 1892000 |time 132:18 rem 427:06
iter 237000 |loss   0.02 |n_ep 19736 |ep_len  297.0 |ep_rew   8.57 |raw_ep_rew  62.91 |env_step 1896000 |time 132:34 rem 426:49
iter 237500 |loss  -0.01 |n_ep 19759 |ep_len  202.9 |ep_rew   8.17 |raw_ep_rew  95.14 |env_step 1900000 |time 132:51 rem 426:34
iter 238000 |loss  -0.03 |n_ep 19776 |ep_len  208.5 |ep_rew   6.91 |raw_ep_rew 112.54 |env_step 1904000 |time 133:09 rem 426:19
iter 238500 |loss  -0.10 |n_ep 19793 |ep_len  242.2 |ep_rew   7.30 |raw_ep_rew  90.18 |env_step 1908000 |time 133:26 rem 426:03
iter 239000 |loss   0.04 |n_ep 19807 |ep_len  293.6 |ep_rew   8.67 |raw_ep_rew  98.46 |env_step 1912000 |time 133:44 rem 425:49
iter 239500 |loss   0.06 |n_ep 19823 |ep_len  251.3 |ep_rew   7.67 |raw_ep_rew  90.09 |env_step 1916000 |time 134:01 rem 425:34
iter 240000 |loss   0.07 |n_ep 19835 |ep_len  308.9 |ep_rew   9.67 |raw_ep_rew 103.13 |env_step 1920000 |time 134:18 rem 425:18
iter 240500 |loss  -0.11 |n_ep 19850 |ep_len  276.8 |ep_rew   9.32 |raw_ep_rew  96.27 |env_step 1924000 |time 134:35 rem 425:01
iter 241000 |loss   0.04 |n_ep 19869 |ep_len  173.6 |ep_rew   5.67 |raw_ep_rew 109.56 |env_step 1928000 |time 134:52 rem 424:45
iter 241500 |loss   0.01 |n_ep 19880 |ep_len  280.7 |ep_rew   9.24 |raw_ep_rew 106.45 |env_step 1932000 |time 135:08 rem 424:28
iter 242000 |loss   0.13 |n_ep 19898 |ep_len  219.5 |ep_rew   6.39 |raw_ep_rew  98.82 |env_step 1936000 |time 135:25 rem 424:11
iter 242500 |loss   0.01 |n_ep 19918 |ep_len  212.3 |ep_rew   6.16 |raw_ep_rew  94.32 |env_step 1940000 |time 135:42 rem 423:54
iter 243000 |loss   0.06 |n_ep 19930 |ep_len  238.3 |ep_rew   7.50 |raw_ep_rew 100.76 |env_step 1944000 |time 135:59 rem 423:37
iter 243500 |loss   0.08 |n_ep 19951 |ep_len  225.2 |ep_rew   6.69 |raw_ep_rew  87.45 |env_step 1948000 |time 136:16 rem 423:21
iter 244000 |loss   0.02 |n_ep 19968 |ep_len  251.6 |ep_rew   7.65 |raw_ep_rew  82.19 |env_step 1952000 |time 136:33 rem 423:05
iter 244500 |loss  -0.08 |n_ep 19981 |ep_len  272.3 |ep_rew   7.58 |raw_ep_rew  74.41 |env_step 1956000 |time 136:50 rem 422:50
iter 245000 |loss   0.08 |n_ep 19998 |ep_len  233.1 |ep_rew   6.71 |raw_ep_rew  76.32 |env_step 1960000 |time 137:07 rem 422:35
iter 245500 |loss  -0.07 |n_ep 20014 |ep_len  210.1 |ep_rew   6.78 |raw_ep_rew  98.67 |env_step 1964000 |time 137:25 rem 422:19
iter 246000 |loss   0.09 |n_ep 20027 |ep_len  302.9 |ep_rew   8.85 |raw_ep_rew  88.99 |env_step 1968000 |time 137:41 rem 422:02
iter 246500 |loss   0.01 |n_ep 20040 |ep_len  253.2 |ep_rew   7.31 |raw_ep_rew  85.70 |env_step 1972000 |time 137:58 rem 421:47
iter 247000 |loss  -0.17 |n_ep 20060 |ep_len  260.3 |ep_rew   8.13 |raw_ep_rew  98.08 |env_step 1976000 |time 138:17 rem 421:34
iter 247500 |loss  -0.02 |n_ep 20082 |ep_len  212.9 |ep_rew   6.46 |raw_ep_rew  81.94 |env_step 1980000 |time 138:34 rem 421:18
iter 248000 |loss  -0.05 |n_ep 20098 |ep_len  251.5 |ep_rew   7.28 |raw_ep_rew  74.20 |env_step 1984000 |time 138:50 rem 420:59
iter 248500 |loss  -0.01 |n_ep 20116 |ep_len  237.6 |ep_rew   8.50 |raw_ep_rew  88.25 |env_step 1988000 |time 139:07 rem 420:43
iter 249000 |loss   0.02 |n_ep 20128 |ep_len  317.2 |ep_rew  10.26 |raw_ep_rew  96.22 |env_step 1992000 |time 139:22 rem 420:22
iter 249500 |loss   0.02 |n_ep 20143 |ep_len  259.4 |ep_rew   8.04 |raw_ep_rew  85.64 |env_step 1996000 |time 139:38 rem 420:03
iter 250000 |loss   0.05 |n_ep 20163 |ep_len  200.4 |ep_rew   6.19 |raw_ep_rew  96.99 |env_step 2000000 |time 139:55 rem 419:45
save checkpoint to breakout_a2c_shared/250000.pth
iter 250500 |loss   0.05 |n_ep 20177 |ep_len  217.9 |ep_rew   6.89 |raw_ep_rew 104.72 |env_step 2004000 |time 140:11 rem 419:28
iter 251000 |loss   0.02 |n_ep 20195 |ep_len  269.4 |ep_rew   8.50 |raw_ep_rew  89.52 |env_step 2008000 |time 140:28 rem 419:10
iter 251500 |loss  -0.04 |n_ep 20213 |ep_len  229.1 |ep_rew   7.15 |raw_ep_rew 112.72 |env_step 2012000 |time 140:45 rem 418:56
iter 252000 |loss  -0.08 |n_ep 20229 |ep_len  240.0 |ep_rew   7.03 |raw_ep_rew 103.49 |env_step 2016000 |time 141:03 rem 418:41
iter 252500 |loss  -0.01 |n_ep 20244 |ep_len  210.7 |ep_rew   7.82 |raw_ep_rew  96.52 |env_step 2020000 |time 141:19 rem 418:23
iter 253000 |loss   0.06 |n_ep 20261 |ep_len  234.1 |ep_rew   6.88 |raw_ep_rew  91.45 |env_step 2024000 |time 141:37 rem 418:08
iter 253500 |loss  -0.01 |n_ep 20286 |ep_len  144.2 |ep_rew   3.92 |raw_ep_rew  76.84 |env_step 2028000 |time 141:53 rem 417:51
iter 254000 |loss   0.02 |n_ep 20299 |ep_len  235.3 |ep_rew   6.86 |raw_ep_rew  71.88 |env_step 2032000 |time 142:09 rem 417:31
iter 254500 |loss  -0.03 |n_ep 20315 |ep_len  310.3 |ep_rew  10.23 |raw_ep_rew  78.89 |env_step 2036000 |time 142:26 rem 417:14
iter 255000 |loss   0.11 |n_ep 20331 |ep_len  199.3 |ep_rew   7.39 |raw_ep_rew  92.39 |env_step 2040000 |time 142:42 rem 416:56
iter 255500 |loss   0.06 |n_ep 20347 |ep_len  232.9 |ep_rew   6.80 |raw_ep_rew  92.17 |env_step 2044000 |time 142:59 rem 416:38
iter 256000 |loss   0.05 |n_ep 20363 |ep_len  217.1 |ep_rew   8.64 |raw_ep_rew  95.37 |env_step 2048000 |time 143:16 rem 416:22
iter 256500 |loss  -0.01 |n_ep 20373 |ep_len  301.5 |ep_rew  10.61 |raw_ep_rew 104.43 |env_step 2052000 |time 143:32 rem 416:04
iter 257000 |loss   0.07 |n_ep 20391 |ep_len  232.2 |ep_rew   6.82 |raw_ep_rew 104.74 |env_step 2056000 |time 143:49 rem 415:47
iter 257500 |loss   0.04 |n_ep 20409 |ep_len  239.1 |ep_rew   7.03 |raw_ep_rew  96.34 |env_step 2060000 |time 144:05 rem 415:29
iter 258000 |loss  -0.08 |n_ep 20421 |ep_len  258.3 |ep_rew   8.08 |raw_ep_rew 109.18 |env_step 2064000 |time 144:22 rem 415:11
iter 258500 |loss  -0.15 |n_ep 20438 |ep_len  238.7 |ep_rew   7.85 |raw_ep_rew  94.98 |env_step 2068000 |time 144:38 rem 414:53
iter 259000 |loss   0.08 |n_ep 20449 |ep_len  245.9 |ep_rew   7.37 |raw_ep_rew  94.98 |env_step 2072000 |time 144:54 rem 414:34
iter 259500 |loss   0.05 |n_ep 20474 |ep_len  215.5 |ep_rew   7.16 |raw_ep_rew  95.47 |env_step 2076000 |time 145:10 rem 414:15
iter 260000 |loss   0.01 |n_ep 20487 |ep_len  267.4 |ep_rew   7.87 |raw_ep_rew  95.95 |env_step 2080000 |time 145:26 rem 413:58
iter 260500 |loss   0.02 |n_ep 20506 |ep_len  243.4 |ep_rew   6.80 |raw_ep_rew  84.32 |env_step 2084000 |time 145:43 rem 413:40
iter 261000 |loss   0.00 |n_ep 20520 |ep_len  191.3 |ep_rew   6.48 |raw_ep_rew  88.14 |env_step 2088000 |time 146:00 rem 413:23
iter 261500 |loss   0.03 |n_ep 20533 |ep_len  350.9 |ep_rew  11.59 |raw_ep_rew  81.51 |env_step 2092000 |time 146:16 rem 413:06
iter 262000 |loss   0.20 |n_ep 20551 |ep_len  246.0 |ep_rew   7.97 |raw_ep_rew  80.10 |env_step 2096000 |time 146:33 rem 412:49
iter 262500 |loss   0.12 |n_ep 20566 |ep_len  272.4 |ep_rew   9.26 |raw_ep_rew 104.50 |env_step 2100000 |time 146:50 rem 412:32
iter 263000 |loss  -0.07 |n_ep 20587 |ep_len  235.2 |ep_rew   6.51 |raw_ep_rew  92.67 |env_step 2104000 |time 147:06 rem 412:14
iter 263500 |loss  -0.07 |n_ep 20599 |ep_len  193.1 |ep_rew   5.53 |raw_ep_rew  82.60 |env_step 2108000 |time 147:22 rem 411:56
iter 264000 |loss   0.07 |n_ep 20617 |ep_len  239.4 |ep_rew   7.47 |raw_ep_rew  81.87 |env_step 2112000 |time 147:39 rem 411:38
iter 264500 |loss   0.14 |n_ep 20630 |ep_len  291.5 |ep_rew   9.53 |raw_ep_rew  86.50 |env_step 2116000 |time 147:55 rem 411:20
iter 265000 |loss   0.01 |n_ep 20642 |ep_len  347.7 |ep_rew  11.14 |raw_ep_rew  89.25 |env_step 2120000 |time 148:13 rem 411:06
iter 265500 |loss  -0.21 |n_ep 20655 |ep_len  366.6 |ep_rew  13.19 |raw_ep_rew 105.91 |env_step 2124000 |time 148:31 rem 410:53
iter 266000 |loss   0.08 |n_ep 20677 |ep_len  198.7 |ep_rew   5.89 |raw_ep_rew 106.52 |env_step 2128000 |time 148:49 rem 410:40
iter 266500 |loss  -0.07 |n_ep 20689 |ep_len  241.4 |ep_rew   6.73 |raw_ep_rew 100.17 |env_step 2132000 |time 149:07 rem 410:25
iter 267000 |loss   0.07 |n_ep 20707 |ep_len  277.1 |ep_rew   8.77 |raw_ep_rew  95.75 |env_step 2136000 |time 149:25 rem 410:11
iter 267500 |loss   0.01 |n_ep 20718 |ep_len  314.6 |ep_rew  10.31 |raw_ep_rew 100.60 |env_step 2140000 |time 149:43 rem 409:58
iter 268000 |loss   0.03 |n_ep 20732 |ep_len  280.8 |ep_rew   8.76 |raw_ep_rew  98.34 |env_step 2144000 |time 150:00 rem 409:43
iter 268500 |loss   0.30 |n_ep 20749 |ep_len  239.8 |ep_rew   7.67 |raw_ep_rew  91.96 |env_step 2148000 |time 150:18 rem 409:28
iter 269000 |loss  -0.00 |n_ep 20765 |ep_len  262.8 |ep_rew   8.84 |raw_ep_rew 121.68 |env_step 2152000 |time 150:36 rem 409:15
