Namespace(algo='dqn', batch_size=32, checkpoint_freq=200000, discount=0.99, env='BreakoutDeterministic-v4', eps_decay=200000, frame_skip=1, frame_stack=4, load='', log='log.txt', lr=0.0001, niter=2000000, nproc=2, parallel_env=1, print_freq=500, replay_size=1000000, save_dir='breakout_pen/', target_update=2500, train_freq=2, train_start=5000, value_coef=0.5)
observation space: Box(4, 84, 84)
action space: Discrete(4)
running on device cuda
obses on reset: 2 x (4, 84, 84) uint8
iter  34000 |loss   0.00 |n_ep  2156 |ep_len   28.0 |ep_rew  -0.23 |raw_ep_rew   0.83 |env_step  68000 |time 05:35 rem 323:40
iter  34500 |loss   0.00 |n_ep  2181 |ep_len   38.7 |ep_rew   0.06 |raw_ep_rew   1.30 |env_step  69000 |time 05:40 rem 323:37
iter  35000 |loss   0.00 |n_ep  2218 |ep_len   25.9 |ep_rew  -0.34 |raw_ep_rew   0.82 |env_step  70000 |time 05:45 rem 323:36
iter  35500 |loss   0.00 |n_ep  2252 |ep_len   26.7 |ep_rew  -0.28 |raw_ep_rew   0.86 |env_step  71000 |time 05:50 rem 323:36
iter  36000 |loss   0.00 |n_ep  2284 |ep_len   30.6 |ep_rew  -0.19 |raw_ep_rew   0.93 |env_step  72000 |time 05:55 rem 323:36
iter  36500 |loss   0.00 |n_ep  2316 |ep_len   27.4 |ep_rew  -0.31 |raw_ep_rew   1.02 |env_step  73000 |time 06:00 rem 323:36
iter  37000 |loss   0.00 |n_ep  2350 |ep_len   27.7 |ep_rew  -0.30 |raw_ep_rew   0.72 |env_step  74000 |time 06:06 rem 323:38
iter  37500 |loss   0.00 |n_ep  2382 |ep_len   29.2 |ep_rew  -0.22 |raw_ep_rew   0.97 |env_step  75000 |time 06:11 rem 323:42
iter  38000 |loss   0.00 |n_ep  2416 |ep_len   28.5 |ep_rew  -0.28 |raw_ep_rew   0.95 |env_step  76000 |time 06:16 rem 323:40
iter  38500 |loss   0.00 |n_ep  2443 |ep_len   35.1 |ep_rew  -0.04 |raw_ep_rew   1.23 |env_step  77000 |time 06:21 rem 323:36
iter  39000 |loss   0.00 |n_ep  2467 |ep_len   33.9 |ep_rew  -0.18 |raw_ep_rew   1.85 |env_step  78000 |time 06:26 rem 323:31
iter  39500 |loss   0.00 |n_ep  2496 |ep_len   33.1 |ep_rew  -0.11 |raw_ep_rew   1.67 |env_step  79000 |time 06:31 rem 323:28
iter  40000 |loss   0.02 |n_ep  2530 |ep_len   28.2 |ep_rew  -0.26 |raw_ep_rew   1.38 |env_step  80000 |time 06:36 rem 323:27
iter  40500 |loss   0.00 |n_ep  2562 |ep_len   34.2 |ep_rew  -0.14 |raw_ep_rew   1.22 |env_step  81000 |time 06:41 rem 323:26
iter  41000 |loss   0.00 |n_ep  2592 |ep_len   30.7 |ep_rew  -0.18 |raw_ep_rew   1.34 |env_step  82000 |time 06:46 rem 323:30
iter  41500 |loss   0.00 |n_ep  2618 |ep_len   37.3 |ep_rew  -0.04 |raw_ep_rew   1.42 |env_step  83000 |time 06:51 rem 323:30
iter  42000 |loss   0.00 |n_ep  2651 |ep_len   34.9 |ep_rew  -0.14 |raw_ep_rew   1.21 |env_step  84000 |time 06:56 rem 323:32
iter  42500 |loss   0.00 |n_ep  2687 |ep_len   26.1 |ep_rew  -0.36 |raw_ep_rew   0.99 |env_step  85000 |time 07:01 rem 323:32
iter  43000 |loss   0.00 |n_ep  2719 |ep_len   30.1 |ep_rew  -0.24 |raw_ep_rew   0.90 |env_step  86000 |time 07:06 rem 323:35
iter  43500 |loss   0.00 |n_ep  2749 |ep_len   36.1 |ep_rew  -0.06 |raw_ep_rew   1.01 |env_step  87000 |time 07:11 rem 323:34
iter  44000 |loss   0.00 |n_ep  2777 |ep_len   37.6 |ep_rew  -0.03 |raw_ep_rew   1.30 |env_step  88000 |time 07:16 rem 323:34
iter  44500 |loss   0.00 |n_ep  2799 |ep_len   42.3 |ep_rew   0.10 |raw_ep_rew   1.61 |env_step  89000 |time 07:21 rem 323:35
iter  45000 |loss   0.00 |n_ep  2831 |ep_len   29.7 |ep_rew  -0.27 |raw_ep_rew   1.60 |env_step  90000 |time 07:26 rem 323:33
iter  45500 |loss   0.00 |n_ep  2868 |ep_len   28.1 |ep_rew  -0.29 |raw_ep_rew   1.06 |env_step  91000 |time 07:32 rem 323:36
iter  46000 |loss   0.00 |n_ep  2897 |ep_len   28.5 |ep_rew  -0.26 |raw_ep_rew   1.15 |env_step  92000 |time 07:37 rem 323:36
iter  46500 |loss   0.00 |n_ep  2932 |ep_len   28.6 |ep_rew  -0.24 |raw_ep_rew   0.88 |env_step  93000 |time 07:42 rem 323:34
iter  47000 |loss   0.00 |n_ep  2959 |ep_len   32.4 |ep_rew  -0.12 |raw_ep_rew   1.31 |env_step  94000 |time 07:47 rem 323:36
iter  47500 |loss   0.00 |n_ep  2988 |ep_len   31.5 |ep_rew  -0.18 |raw_ep_rew   1.41 |env_step  95000 |time 07:52 rem 323:35
iter  48000 |loss   0.00 |n_ep  3013 |ep_len   43.5 |ep_rew   0.14 |raw_ep_rew   1.61 |env_step  96000 |time 07:57 rem 323:35
iter  48500 |loss   0.02 |n_ep  3047 |ep_len   30.6 |ep_rew  -0.21 |raw_ep_rew   1.24 |env_step  97000 |time 08:02 rem 323:35
iter  49000 |loss   0.00 |n_ep  3080 |ep_len   26.5 |ep_rew  -0.33 |raw_ep_rew   1.12 |env_step  98000 |time 08:07 rem 323:38
iter  49500 |loss   0.00 |n_ep  3110 |ep_len   29.2 |ep_rew  -0.23 |raw_ep_rew   1.29 |env_step  99000 |time 08:12 rem 323:38
iter  50000 |loss   0.00 |n_ep  3143 |ep_len   28.6 |ep_rew  -0.27 |raw_ep_rew   1.06 |env_step 100000 |time 08:17 rem 323:38
iter  50500 |loss   0.00 |n_ep  3175 |ep_len   37.1 |ep_rew  -0.05 |raw_ep_rew   1.00 |env_step 101000 |time 08:23 rem 323:38
iter  51000 |loss   0.00 |n_ep  3210 |ep_len   28.4 |ep_rew  -0.26 |raw_ep_rew   0.92 |env_step 102000 |time 08:28 rem 323:34
iter  51500 |loss   0.00 |n_ep  3242 |ep_len   33.7 |ep_rew  -0.11 |raw_ep_rew   1.01 |env_step 103000 |time 08:33 rem 323:32
iter  52000 |loss   0.00 |n_ep  3276 |ep_len   33.0 |ep_rew  -0.09 |raw_ep_rew   0.99 |env_step 104000 |time 08:38 rem 323:30
iter  52500 |loss   0.00 |n_ep  3306 |ep_len   31.1 |ep_rew  -0.18 |raw_ep_rew   1.23 |env_step 105000 |time 08:43 rem 323:31
iter  53000 |loss   0.00 |n_ep  3332 |ep_len   35.7 |ep_rew  -0.05 |raw_ep_rew   1.42 |env_step 106000 |time 08:48 rem 323:30
iter  53500 |loss   0.00 |n_ep  3366 |ep_len   32.6 |ep_rew  -0.15 |raw_ep_rew   1.16 |env_step 107000 |time 08:53 rem 323:32
iter  54000 |loss   0.00 |n_ep  3398 |ep_len   27.2 |ep_rew  -0.33 |raw_ep_rew   1.22 |env_step 108000 |time 08:58 rem 323:34
iter  54500 |loss   0.00 |n_ep  3435 |ep_len   26.6 |ep_rew  -0.32 |raw_ep_rew   0.87 |env_step 109000 |time 09:03 rem 323:37
iter  55000 |loss   0.00 |n_ep  3467 |ep_len   30.0 |ep_rew  -0.21 |raw_ep_rew   0.91 |env_step 110000 |time 09:09 rem 323:38
iter  55500 |loss   0.00 |n_ep  3503 |ep_len   30.0 |ep_rew  -0.24 |raw_ep_rew   0.66 |env_step 111000 |time 09:14 rem 323:38
iter  56000 |loss   0.00 |n_ep  3531 |ep_len   31.0 |ep_rew  -0.19 |raw_ep_rew   1.22 |env_step 112000 |time 09:19 rem 323:35
iter  56500 |loss   0.00 |n_ep  3556 |ep_len   34.6 |ep_rew  -0.14 |raw_ep_rew   1.71 |env_step 113000 |time 09:24 rem 323:33
iter  57000 |loss   0.01 |n_ep  3585 |ep_len   35.8 |ep_rew  -0.10 |raw_ep_rew   1.42 |env_step 114000 |time 09:29 rem 323:30
iter  57500 |loss   0.00 |n_ep  3618 |ep_len   27.5 |ep_rew  -0.29 |raw_ep_rew   1.23 |env_step 115000 |time 09:34 rem 323:31
iter  58000 |loss   0.00 |n_ep  3644 |ep_len   30.9 |ep_rew  -0.20 |raw_ep_rew   1.24 |env_step 116000 |time 09:39 rem 323:27
iter  58500 |loss   0.00 |n_ep  3669 |ep_len   49.5 |ep_rew   0.32 |raw_ep_rew   1.62 |env_step 117000 |time 09:44 rem 323:24
iter  59000 |loss   0.00 |n_ep  3697 |ep_len   32.2 |ep_rew  -0.14 |raw_ep_rew   1.72 |env_step 118000 |time 09:49 rem 323:22
iter  59500 |loss   0.00 |n_ep  3728 |ep_len   32.3 |ep_rew  -0.16 |raw_ep_rew   1.62 |env_step 119000 |time 09:54 rem 323:18
iter  60000 |loss   0.00 |n_ep  3763 |ep_len   28.8 |ep_rew  -0.21 |raw_ep_rew   1.09 |env_step 120000 |time 09:59 rem 323:17
iter  60500 |loss   0.00 |n_ep  3786 |ep_len   43.2 |ep_rew   0.09 |raw_ep_rew   1.58 |env_step 121000 |time 10:04 rem 323:12
iter  61000 |loss   0.00 |n_ep  3814 |ep_len   35.6 |ep_rew  -0.12 |raw_ep_rew   1.49 |env_step 122000 |time 10:10 rem 323:11
iter  61500 |loss   0.00 |n_ep  3850 |ep_len   26.4 |ep_rew  -0.32 |raw_ep_rew   1.18 |env_step 123000 |time 10:15 rem 323:14
iter  62000 |loss   0.00 |n_ep  3880 |ep_len   26.3 |ep_rew  -0.33 |raw_ep_rew   1.21 |env_step 124000 |time 10:20 rem 323:15
iter  62500 |loss   0.00 |n_ep  3908 |ep_len   30.9 |ep_rew  -0.15 |raw_ep_rew   1.28 |env_step 125000 |time 10:25 rem 323:17
iter  63000 |loss   0.00 |n_ep  3939 |ep_len   31.7 |ep_rew  -0.18 |raw_ep_rew   1.30 |env_step 126000 |time 10:30 rem 323:16
iter  63500 |loss   0.00 |n_ep  3963 |ep_len   48.4 |ep_rew   0.31 |raw_ep_rew   1.60 |env_step 127000 |time 10:36 rem 323:16
iter  64000 |loss   0.00 |n_ep  3989 |ep_len   40.4 |ep_rew   0.05 |raw_ep_rew   1.85 |env_step 128000 |time 10:41 rem 323:16
iter  64500 |loss   0.00 |n_ep  4020 |ep_len   29.4 |ep_rew  -0.27 |raw_ep_rew   1.70 |env_step 129000 |time 10:46 rem 323:13
iter  65000 |loss   0.00 |n_ep  4050 |ep_len   35.0 |ep_rew  -0.10 |raw_ep_rew   1.39 |env_step 130000 |time 10:51 rem 323:09
iter  65500 |loss   0.00 |n_ep  4080 |ep_len   34.0 |ep_rew  -0.09 |raw_ep_rew   1.46 |env_step 131000 |time 10:56 rem 323:04
iter  66000 |loss   0.00 |n_ep  4107 |ep_len   34.4 |ep_rew  -0.14 |raw_ep_rew   1.32 |env_step 132000 |time 11:01 rem 323:01
iter  66500 |loss   0.00 |n_ep  4136 |ep_len   34.3 |ep_rew  -0.13 |raw_ep_rew   1.85 |env_step 133000 |time 11:06 rem 323:09
iter  67000 |loss   0.00 |n_ep  4168 |ep_len   28.0 |ep_rew  -0.25 |raw_ep_rew   1.42 |env_step 134000 |time 11:12 rem 323:22
iter  67500 |loss   0.00 |n_ep  4197 |ep_len   31.6 |ep_rew  -0.15 |raw_ep_rew   1.45 |env_step 135000 |time 11:18 rem 323:34
iter  68000 |loss   0.00 |n_ep  4229 |ep_len   29.1 |ep_rew  -0.25 |raw_ep_rew   1.33 |env_step 136000 |time 11:23 rem 323:45
iter  68500 |loss   0.00 |n_ep  4263 |ep_len   26.4 |ep_rew  -0.34 |raw_ep_rew   1.05 |env_step 137000 |time 11:29 rem 323:57
iter  69000 |loss   0.00 |n_ep  4287 |ep_len   46.1 |ep_rew   0.21 |raw_ep_rew   1.18 |env_step 138000 |time 11:34 rem 324:07
iter  69500 |loss   0.00 |n_ep  4317 |ep_len   43.4 |ep_rew   0.05 |raw_ep_rew   1.31 |env_step 139000 |time 11:40 rem 324:19
iter  70000 |loss   0.00 |n_ep  4350 |ep_len   28.3 |ep_rew  -0.30 |raw_ep_rew   1.15 |env_step 140000 |time 11:45 rem 324:20
iter  70500 |loss   0.01 |n_ep  4380 |ep_len   33.9 |ep_rew  -0.07 |raw_ep_rew   1.24 |env_step 141000 |time 11:50 rem 324:17
iter  71000 |loss   0.00 |n_ep  4414 |ep_len   26.6 |ep_rew  -0.31 |raw_ep_rew   1.12 |env_step 142000 |time 11:56 rem 324:15
iter  71500 |loss   0.00 |n_ep  4450 |ep_len   28.3 |ep_rew  -0.30 |raw_ep_rew   0.67 |env_step 143000 |time 12:01 rem 324:12
iter  72000 |loss   0.00 |n_ep  4480 |ep_len   32.0 |ep_rew  -0.11 |raw_ep_rew   0.99 |env_step 144000 |time 12:06 rem 324:08
iter  72500 |loss   0.00 |n_ep  4511 |ep_len   38.8 |ep_rew   0.02 |raw_ep_rew   1.14 |env_step 145000 |time 12:11 rem 324:06
iter  73000 |loss   0.00 |n_ep  4539 |ep_len   42.8 |ep_rew   0.12 |raw_ep_rew   1.10 |env_step 146000 |time 12:16 rem 324:01
iter  73500 |loss   0.00 |n_ep  4559 |ep_len   54.9 |ep_rew   0.40 |raw_ep_rew   2.03 |env_step 147000 |time 12:21 rem 323:56
iter  74000 |loss   0.00 |n_ep  4582 |ep_len   41.1 |ep_rew   0.05 |raw_ep_rew   2.58 |env_step 148000 |time 12:26 rem 323:51
iter  74500 |loss   0.00 |n_ep  4616 |ep_len   29.9 |ep_rew  -0.22 |raw_ep_rew   1.61 |env_step 149000 |time 12:31 rem 323:49
iter  75000 |loss   0.00 |n_ep  4644 |ep_len   36.1 |ep_rew  -0.01 |raw_ep_rew   1.73 |env_step 150000 |time 12:36 rem 323:44
iter  75500 |loss   0.00 |n_ep  4674 |ep_len   38.1 |ep_rew   0.02 |raw_ep_rew   1.59 |env_step 151000 |time 12:41 rem 323:40
iter  76000 |loss   0.00 |n_ep  4694 |ep_len   49.0 |ep_rew   0.33 |raw_ep_rew   2.20 |env_step 152000 |time 12:46 rem 323:36
iter  76500 |loss   0.00 |n_ep  4715 |ep_len   53.5 |ep_rew   0.39 |raw_ep_rew   2.27 |env_step 153000 |time 12:51 rem 323:30
iter  77000 |loss   0.00 |n_ep  4744 |ep_len   39.5 |ep_rew   0.01 |raw_ep_rew   2.05 |env_step 154000 |time 12:57 rem 323:26
iter  77500 |loss   0.00 |n_ep  4769 |ep_len   34.8 |ep_rew  -0.07 |raw_ep_rew   2.65 |env_step 155000 |time 13:02 rem 323:20
iter  78000 |loss   0.00 |n_ep  4792 |ep_len   39.2 |ep_rew   0.10 |raw_ep_rew   2.67 |env_step 156000 |time 13:07 rem 323:15
iter  78500 |loss   0.00 |n_ep  4821 |ep_len   37.6 |ep_rew   0.02 |raw_ep_rew   2.31 |env_step 157000 |time 13:12 rem 323:09
iter  79000 |loss   0.00 |n_ep  4846 |ep_len   42.1 |ep_rew   0.19 |raw_ep_rew   2.42 |env_step 158000 |time 13:17 rem 323:03
